Frame,time,RawF_1, F0_1, R_1
1840,61.30000,22.93680,22.68669,0.00692
1841,61.33333,22.82944,22.68669,0.00701
1842,61.36667,22.95931,22.68669,0.00813
1843,61.40000,23.07013,22.68669,0.00997
1844,61.43333,22.95065,22.68669,0.01057
1845,61.46667,23.01212,22.68669,0.01157
1846,61.50000,22.93766,22.68669,0.01181
1847,61.53333,22.91082,22.68669,0.01181
1848,61.56667,23.00520,22.68669,0.01256
1849,61.60000,23.06234,22.68669,0.01367
1850,61.63333,22.95931,22.68669,0.01377
1851,61.66667,22.90303,22.68669,0.01340
1852,61.70000,22.87619,22.68669,0.01286
1853,61.73333,22.89610,22.68669,0.01256
1854,61.76667,22.96623,22.68669,0.01289
1855,61.80000,23.00260,22.68669,0.01346
1856,61.83333,22.98701,22.68669,0.01381
1857,61.86667,23.12814,22.68669,0.01525
1858,61.90000,22.91948,22.68669,0.01479
1859,61.93333,23.06061,22.68669,0.01552
1860,61.96667,23.08571,22.68669,0.01635
1861,62.00000,23.04935,22.68669,0.01676
1862,62.03333,23.13333,22.68669,0.01778
1863,62.06667,23.16970,22.68669,0.01894
1864,62.10000,23.04069,22.68669,0.01888
1865,62.13333,23.05714,22.68669,0.01895
1866,62.16667,23.16710,22.68669,0.01990
1867,62.20000,22.96970,22.68669,0.01912
1868,62.23333,23.09004,22.68669,0.01942
1869,62.26667,23.07879,22.68669,0.01959
1870,62.30000,22.95325,22.68669,0.01872
1871,62.33333,22.90823,22.68669,0.01761
1872,62.36667,22.96190,22.68669,0.01712
1873,62.40000,23.07533,22.68669,0.01761
1874,62.43333,22.82338,22.68669,0.01599
1875,62.46667,22.71082,22.68669,0.01371
1876,62.50000,22.88918,22.68669,0.01322
1877,62.53333,22.89610,22.68669,0.01287
1878,62.56667,22.93420,22.68669,0.01287
1879,62.60000,22.98701,22.68669,0.01330
1880,62.63333,23.17316,22.68669,0.01516
1881,62.66667,23.17749,22.68669,0.01677
1882,62.70000,22.91602,22.68669,0.01603
1883,62.73333,22.92900,22.68669,0.01551
1884,62.76667,22.96017,22.68669,0.01532
1885,62.80000,23.14632,22.68669,0.01665
1886,62.83333,23.15325,22.68669,0.01784
1887,62.86667,23.00952,22.68669,0.01768
1888,62.90000,23.15931,22.68669,0.01875
1889,62.93333,22.97056,22.68669,0.01815
1890,62.96667,23.06320,22.68669,0.01837
1891,63.00000,22.96277,22.68669,0.01776
1892,63.03333,22.91255,22.68669,0.01683
1893,63.06667,22.96710,22.68669,0.01648
1894,63.10000,23.03896,22.68669,0.01677
1895,63.13333,23.08052,22.68669,0.01735
1896,63.16667,22.96190,22.68669,0.01688
1897,63.20000,22.99827,22.68669,0.01678
1898,63.23333,22.90563,22.68669,0.01595
1899,63.26667,23.02684,22.68669,0.01622
1900,63.30000,22.94978,22.68669,0.01583
1901,63.33333,23.00000,22.68669,0.01591
1902,63.36667,23.06061,22.68669,0.01647
1903,63.40000,23.01385,22.68669,0.01656
1904,63.43333,22.76450,22.68669,0.01462
1905,63.46667,22.96450,22.68669,0.01461
1906,63.50000,22.98442,22.68669,0.01476
1907,63.53333,23.21905,22.68669,0.01677
1908,63.56667,23.16364,22.68669,0.01802
1909,63.60000,23.16364,22.68669,0.01909
1910,63.63333,23.06926,22.68669,0.01922
1911,63.66667,23.25541,22.68669,0.02082
1912,63.70000,23.33680,22.68669,0.02284
1913,63.73333,22.97749,22.68669,0.02166
1914,63.76667,23.12727,22.68669,0.02187
1915,63.80000,23.02511,22.68669,0.02122
1916,63.83333,22.93939,22.68782,0.01997
1917,63.86667,23.04935,22.69027,0.01977
1918,63.90000,23.15238,22.69027,0.02044
1919,63.93333,23.13853,22.69027,0.02089
1920,63.96667,23.02251,22.69125,0.02033
1921,64.00000,23.27706,22.69249,0.02190
1922,64.03333,23.20433,22.69953,0.02258
1923,64.06667,23.09697,22.69953,0.02230
1924,64.10000,23.15844,22.70774,0.02249
1925,64.13333,23.32641,22.70774,0.02400
1926,64.16667,23.03117,22.71511,0.02284
1927,64.20000,22.86926,22.71511,0.02056
1928,64.23333,23.28225,22.72614,0.02185
1929,64.26667,22.98182,22.74026,0.02043
1930,64.30000,23.01299,22.75404,0.01935
1931,64.33333,22.99827,22.76988,0.01820
1932,64.36667,22.96364,22.78536,0.01682
1933,64.40000,23.10303,22.79202,0.01671
1934,64.43333,23.08658,22.79259,0.01649
1935,64.46667,23.20173,22.80847,0.01710
1936,64.50000,22.95844,22.82307,0.01555
1937,64.53333,23.03377,22.83945,0.01470
1938,64.56667,23.01818,22.86038,0.01368
1939,64.60000,23.00260,22.87702,0.01256
1940,64.63333,22.71169,22.88014,0.00927
1941,64.66667,22.78961,22.88417,0.00707
1942,64.70000,22.92381,22.89795,0.00617
1943,64.73333,22.92900,22.90495,0.00538
1944,64.76667,22.71428,22.92223,0.00288
1945,64.80000,22.96450,22.93051,0.00269
1946,64.83333,23.00866,22.94327,0.00278
1947,64.86667,22.73333,22.94327,0.00067
1948,64.90000,22.81212,22.95607,-0.00059
1949,64.93333,22.66580,22.94632,-0.00275
1950,64.96667,22.66320,22.93736,-0.00453
1951,65.00000,22.63723,22.90932,-0.00602
1952,65.03333,22.75411,22.89942,-0.00628
1953,65.06667,22.67273,22.88462,-0.00703
1954,65.10000,22.88398,22.87966,-0.00594
1955,65.13333,22.88745,22.87634,-0.00496
1956,65.16667,22.92035,22.86840,-0.00381
1957,65.20000,22.81039,22.85639,-0.00361
1958,65.23333,22.89870,22.84322,-0.00262
1959,65.26667,22.95844,22.84322,-0.00132
1960,65.30000,22.96190,22.84009,-0.00015
1961,65.33333,23.12641,22.84009,0.00215
1962,65.36667,22.97316,22.84009,0.00287
1963,65.40000,23.09697,22.84009,0.00448
1964,65.43333,22.96623,22.84009,0.00478
1965,65.46667,23.01732,22.84009,0.00545
1966,65.50000,22.97662,22.84009,0.00569
1967,65.53333,23.24762,22.84009,0.00807
1968,65.56667,23.12121,22.84009,0.00907
1969,65.60000,23.03463,22.84009,0.00922
1970,65.63333,23.05714,22.84009,0.00954
1971,65.66667,23.03810,22.84009,0.00966
1972,65.70000,22.70909,22.84009,0.00714
1973,65.73333,23.04589,22.84009,0.00769
1974,65.76667,23.08918,22.84009,0.00850
1975,65.80000,22.97662,22.84009,0.00829
1976,65.83333,23.03983,22.84009,0.00861
1977,65.86667,23.15065,22.84009,0.00977
1978,65.90000,23.13766,22.84009,0.01066
1979,65.93333,23.13593,22.84009,0.01140
1980,65.96667,22.99740,22.84009,0.01092
1981,66.00000,23.02164,22.84009,0.01070
1982,66.03333,23.03203,22.84009,0.01061
1983,66.06667,22.78268,22.84009,0.00853
1984,66.10000,22.98009,22.84009,0.00835
1985,66.13333,23.01385,22.84009,0.00845
1986,66.16667,23.07013,22.84009,0.00899
1987,66.20000,23.09697,22.84009,0.00967
1988,66.23333,23.03723,22.84009,0.00976
1989,66.26667,22.86407,22.84009,0.00845
1990,66.30000,23.02338,22.84009,0.00861
1991,66.33333,23.06580,22.84009,0.00909
1992,66.36667,23.01645,22.84009,0.00909
1993,66.40000,22.78268,22.84009,0.00723
1994,66.43333,23.14632,22.84009,0.00856
1995,66.46667,23.02078,22.84009,0.00868
1996,66.50000,22.90736,22.84009,0.00788
1997,66.53333,23.01385,22.84009,0.00805
1998,66.56667,22.93939,22.84009,0.00759
1999,66.60000,23.13680,22.84009,0.00879
2000,66.63333,22.85022,22.84009,0.00751
2001,66.66667,22.67359,22.84009,0.00501
2002,66.70000,22.71342,22.84009,0.00322
2003,66.73333,22.72035,22.84009,0.00178
2004,66.76667,22.96450,22.84009,0.00249
2005,66.80000,22.78095,22.84009,0.00162
2006,66.83333,22.77749,22.84009,0.00087
2007,66.86667,22.88312,22.84009,0.00107
2008,66.90000,22.73766,22.84009,0.00007
2009,66.93333,22.85455,22.84009,0.00016
2010,66.96667,22.83290,22.84009,0.00007
2011,67.00000,22.80693,22.84009,-0.00022
2012,67.03333,22.65714,22.84009,-0.00165
2013,67.06667,22.84242,22.84009,-0.00139
2014,67.10000,22.65541,22.84009,-0.00265
2015,67.13333,22.90303,22.84009,-0.00175
2016,67.16667,22.68225,22.84009,-0.00275
2017,67.20000,22.77316,22.83162,-0.00280
2018,67.23333,22.98182,22.82993,-0.00117
2019,67.26667,22.83983,22.82699,-0.00090
2020,67.30000,23.06580,22.82699,0.00115
2021,67.33333,22.96017,22.82699,0.00203
2022,67.36667,23.01385,22.82480,0.00322
2023,67.40000,23.05108,22.82480,0.00453
2024,67.43333,22.93766,22.82480,0.00474
2025,67.46667,22.97662,22.82480,0.00521
2026,67.50000,22.82684,22.82480,0.00442
2027,67.53333,22.92987,22.82480,0.00458
2028,67.56667,23.19221,22.82480,0.00681
2029,67.60000,22.93939,22.82480,0.00667
2030,67.63333,23.11082,22.82480,0.00792
2031,67.66667,22.97836,22.82480,0.00794
2032,67.70000,22.98788,22.82480,0.00803
2033,67.73333,22.92814,22.82480,0.00763
2034,67.76667,22.98701,22.82480,0.00776
2035,67.80000,22.76104,22.82480,0.00605
2036,67.83333,22.95671,22.82480,0.00618
2037,67.86667,22.59221,22.82480,0.00338
2038,67.90000,23.07359,22.82480,0.00485
2039,67.93333,22.85888,22.82480,0.00438
2040,67.96667,22.74286,22.82480,0.00305
2041,68.00000,22.88139,22.82480,0.00304
2042,68.03333,22.84069,22.82480,0.00270
2043,68.06667,22.86147,22.82480,0.00259
2044,68.10000,22.71602,22.82480,0.00132
2045,68.13333,22.96190,22.82480,0.00222
2046,68.16667,22.79221,22.82480,0.00162
2047,68.20000,22.65628,22.82480,0.00003
2048,68.23333,22.64849,22.82480,-0.00138
2049,68.26667,22.80173,22.82480,-0.00136
2050,68.30000,22.74545,22.82480,-0.00179
2051,68.33333,22.57056,22.82480,-0.00356
2052,68.36667,22.78701,22.82480,-0.00332
2053,68.40000,22.67100,22.81743,-0.00399
2054,68.43333,22.73766,22.80696,-0.00394
2055,68.46667,22.63636,22.79168,-0.00459
2056,68.50000,22.58961,22.77696,-0.00539
2057,68.53333,22.90303,22.77331,-0.00352
2058,68.56667,22.72035,22.77154,-0.00340
2059,68.60000,22.48831,22.75117,-0.00500
2060,68.63333,22.68485,22.75117,-0.00477
2061,68.66667,22.79394,22.74304,-0.00364
2062,68.70000,22.89264,22.74304,-0.00189
2063,68.73333,22.72468,22.74304,-0.00176
2064,68.76667,22.77489,22.73909,-0.00120
2065,68.80000,22.79913,22.73728,-0.00053
2066,68.83333,22.55065,22.72377,-0.00184
2067,68.86667,22.69524,22.72287,-0.00178
2068,68.90000,22.78615,22.71523,-0.00093
2069,68.93333,22.82684,22.71523,0.00010
2070,68.96667,22.72468,22.71523,0.00016
2071,69.00000,22.81732,22.71523,0.00096
2072,69.03333,22.76883,22.71523,0.00124
2073,69.06667,22.68312,22.71523,0.00079
2074,69.10000,22.85108,22.71523,0.00176
2075,69.13333,22.97229,22.71523,0.00356
2076,69.16667,22.72121,22.71523,0.00306
2077,69.20000,22.87100,22.71523,0.00384
2078,69.23333,22.74199,22.71523,0.00347
2079,69.26667,22.92381,22.71523,0.00463
2080,69.30000,22.83377,22.71523,0.00487
2081,69.33333,22.71342,22.71523,0.00411
2082,69.36667,22.79134,22.71523,0.00410
2083,69.40000,22.62684,22.71523,0.00276
2084,69.43333,22.59913,22.71523,0.00141
2085,69.46667,22.74372,22.71523,0.00143
2086,69.50000,22.75671,22.71523,0.00155
2087,69.53333,22.70476,22.71523,0.00124
2088,69.56667,22.55411,22.71523,-0.00025
2089,69.60000,22.64502,22.71523,-0.00078
2090,69.63333,22.60433,22.71523,-0.00154
2091,69.66667,22.68571,22.71523,-0.00154
2092,69.70000,22.76277,22.71523,-0.00092
2093,69.73333,22.71602,22.71523,-0.00078
2094,69.76667,22.73593,22.71523,-0.00049
2095,69.80000,22.86320,22.71523,0.00077
2096,69.83333,22.75844,22.71523,0.00100
2097,69.86667,22.79567,22.71523,0.00150
2098,69.90000,22.88745,22.71523,0.00265
2099,69.93333,22.81039,22.71523,0.00301
2100,69.96667,22.82338,22.71523,0.00341
2101,70.00000,22.68831,22.71523,0.00267
2102,70.03333,22.86753,22.71523,0.00348
2103,70.06667,22.66667,22.71523,0.00255
2104,70.10000,22.70649,22.71523,0.00209
2105,70.13333,22.77229,22.71523,0.00222
2106,70.16667,22.82511,22.71523,0.00275
2107,70.20000,22.95931,22.71523,0.00429
2108,70.23333,22.78268,22.71523,0.00417
2109,70.26667,22.91169,22.71523,0.00511
2110,70.30000,22.77922,22.71523,0.00483
2111,70.33333,22.78268,22.71523,0.00462
2112,70.36667,23.02597,22.71523,0.00641
2113,70.40000,22.95584,22.71523,0.00736
2114,70.43333,22.92554,22.71523,0.00792
2115,70.46667,22.99394,22.71523,0.00895
2116,70.50000,22.86580,22.71523,0.00879
2117,70.53333,23.02338,22.71523,0.00991
2118,70.56667,23.14892,22.71523,0.01188
2119,70.60000,23.18875,22.71523,0.01387
2120,70.63333,23.00606,22.71523,0.01408
2121,70.66667,22.98874,22.71523,0.01412
2122,70.70000,22.99827,22.71523,0.01423
2123,70.73333,22.97489,22.71523,0.01413
2124,70.76667,22.96537,22.71523,0.01397
2125,70.80000,23.14632,22.71523,0.01529
2126,70.83333,22.77056,22.71523,0.01338
2127,70.86667,23.05628,22.71523,0.01407
2128,70.90000,23.02684,22.71523,0.01441
2129,70.93333,23.17922,22.71523,0.01592
2130,70.96667,23.27273,22.71523,0.01795
2131,71.00000,23.22511,22.71523,0.01929
2132,71.03333,23.08138,22.71523,0.01927
2133,71.06667,23.05541,22.71523,0.01904
2134,71.10000,23.03896,22.71523,0.01872
2135,71.13333,23.04156,22.71523,0.01847
2136,71.16667,23.30563,22.71523,0.02038
2137,71.20000,22.95325,22.71523,0.01916
2138,71.23333,23.12814,22.71523,0.01953
2139,71.26667,23.27013,22.71523,0.02099
2140,71.30000,23.25368,22.71523,0.02208
2141,71.33333,23.39567,22.71523,0.02416
2142,71.36667,23.06753,22.71523,0.02328
2143,71.40000,23.20346,22.71523,0.02362
2144,71.43333,23.27532,22.71523,0.02448
2145,71.46667,23.30909,22.71523,0.02549
2146,71.50000,23.24156,22.71523,0.02579
2147,71.53333,23.41472,22.71523,0.02745
2148,71.56667,23.28831,22.71523,0.02783
2149,71.60000,23.30736,22.71523,0.02830
2150,71.63333,23.34805,22.71523,0.02902
2151,71.66667,23.40779,22.71523,0.03012
2152,71.70000,23.18095,22.71523,0.02922
2153,71.73333,23.34892,22.71523,0.02982
2154,71.76667,23.18528,22.71523,0.02901
2155,71.80000,23.42424,22.71523,0.03024
2156,71.83333,23.21472,22.71523,0.02959
2157,71.86667,23.24502,22.71523,0.02931
2158,71.90000,23.19481,22.71673,0.02863
2159,71.93333,23.22857,22.71971,0.02831
2160,71.96667,23.10996,22.72291,0.02706
2161,72.00000,23.24069,22.72291,0.02704
2162,72.03333,23.14026,22.72291,0.02622
2163,72.06667,22.92121,22.72934,0.02372
2164,72.10000,22.95584,22.72934,0.02188
2165,72.13333,23.14805,22.72934,0.02187
2166,72.16667,23.03550,22.72934,0.02096
2167,72.20000,22.96537,22.72934,0.01961
2168,72.23333,22.94978,22.72934,0.01836
2169,72.26667,22.92814,22.72934,0.01712
2170,72.30000,22.91255,22.72934,0.01594
2171,72.33333,22.96537,22.72934,0.01536
2172,72.36667,22.85281,22.72934,0.01396
2173,72.40000,22.86667,22.72934,0.01291
2174,72.43333,22.63203,22.72934,0.01012
2175,72.46667,22.81818,22.72934,0.00926
2176,72.50000,22.94026,22.72934,0.00950
2177,72.53333,22.76104,22.72934,0.00827
2178,72.56667,22.86667,22.72934,0.00807
2179,72.60000,22.77229,22.72934,0.00715
2180,72.63333,22.62944,22.72934,0.00523
2181,72.66667,22.77403,22.72934,0.00475
2182,72.70000,22.80433,22.72934,0.00459
2183,72.73333,22.78701,22.72934,0.00433
2184,72.76667,22.73939,22.72934,0.00372
2185,72.80000,22.80087,22.72934,0.00370
2186,72.83333,22.95152,22.72934,0.00488
2187,72.86667,23.02338,22.72934,0.00647
2188,72.90000,22.93074,22.72934,0.00707
2189,72.93333,23.01299,22.72934,0.00824
2190,72.96667,22.72554,22.72934,0.00692
2191,73.00000,22.90303,22.72934,0.00724
2192,73.03333,22.80173,22.72934,0.00669
2193,73.06667,22.83290,22.72934,0.00647
2194,73.10000,23.16450,22.72934,0.00897
2195,73.13333,23.09004,22.73796,0.01041
2196,73.16667,23.12900,22.75363,0.01180
2197,73.20000,22.90390,22.75532,0.01117
2198,73.23333,22.96883,22.76206,0.01110
2199,73.26667,23.08485,22.76529,0.01195
2200,73.30000,22.96277,22.77523,0.01161
2201,73.33333,23.03117,22.79179,0.01174
2202,73.36667,23.09177,22.80708,0.01220
2203,73.40000,23.06147,22.81750,0.01228
2204,73.43333,22.87532,22.82755,0.01077
2205,73.46667,22.87446,22.83407,0.00944
2206,73.50000,22.93506,22.83445,0.00879
2207,73.53333,23.06061,22.83445,0.00924
2208,73.56667,23.13853,22.83445,0.01025
2209,73.60000,23.08138,22.83445,0.01065
2210,73.63333,22.90736,22.83445,0.00959
2211,73.66667,22.99134,22.83445,0.00938
2212,73.70000,22.95671,22.83445,0.00892
2213,73.73333,22.94372,22.83445,0.00842
2214,73.76667,22.85022,22.83445,0.00725
2215,73.80000,22.83636,22.83445,0.00615
2216,73.83333,22.97316,22.83445,0.00631
2217,73.86667,22.95238,22.83445,0.00628
2218,73.90000,22.85108,22.83445,0.00543
2219,73.93333,23.03636,22.83445,0.00620
2220,73.96667,23.04243,22.83445,0.00690
2221,74.00000,23.05714,22.83445,0.00762
2222,74.03333,22.99567,22.83445,0.00773
2223,74.06667,22.92554,22.83445,0.00727
2224,74.10000,22.78268,22.83445,0.00574
2225,74.13333,22.90216,22.83445,0.00538
2226,74.16667,22.85195,22.83445,0.00468
2227,74.20000,22.84935,22.83445,0.00406
2228,74.23333,22.70130,22.83445,0.00237
2229,74.26667,22.93160,22.83445,0.00277
2230,74.30000,22.83809,22.83445,0.00236
2231,74.33333,22.82684,22.83445,0.00193
2232,74.36667,22.69437,22.83445,0.00050
2233,74.40000,22.99134,22.83445,0.00167
2234,74.43333,23.00260,22.83445,0.00274
2235,74.46667,22.94286,22.83445,0.00319
2236,74.50000,22.93506,22.83445,0.00350
2237,74.53333,22.85281,22.83445,0.00311
2238,74.56667,22.98442,22.83445,0.00382
2239,74.60000,22.91255,22.83445,0.00384
2240,74.63333,22.89264,22.83445,0.00371
2241,74.66667,22.95757,22.83445,0.00412
2242,74.70000,22.95844,22.83445,0.00447
2243,74.73333,23.04935,22.83445,0.00550
2244,74.76667,22.89178,22.83445,0.00511
2245,74.80000,22.79394,22.83445,0.00400
2246,74.83333,22.96450,22.83445,0.00442
2247,74.86667,22.81905,22.83445,0.00362
2248,74.90000,23.00087,22.83445,0.00439
2249,74.93333,22.86407,22.83445,0.00395
2250,74.96667,22.89870,22.83445,0.00385
2251,75.00000,22.90476,22.83445,0.00381
2252,75.03333,22.87013,22.83445,0.00350
2253,75.06667,22.68225,22.83445,0.00174
2254,75.10000,22.79307,22.83445,0.00114
2255,75.13333,22.87706,22.83445,0.00130
2256,75.16667,22.94632,22.83445,0.00200
2257,75.20000,22.89264,22.83445,0.00215
2258,75.23333,22.77316,22.83445,0.00133
2259,75.26667,22.91515,22.83445,0.00178
2260,75.30000,22.54892,22.83445,-0.00078
2261,75.33333,22.93160,22.83445,0.00012
2262,75.36667,22.80952,22.83445,-0.00010
2263,75.40000,22.75931,22.83445,-0.00068
2264,75.43333,22.87359,22.83445,-0.00027
2265,75.46667,22.89870,22.83445,0.00028
2266,75.50000,22.84848,22.83445,0.00034
2267,75.53333,22.72294,22.83445,-0.00061
2268,75.56667,22.89351,22.83445,-0.00004
2269,75.60000,22.88052,22.83445,0.00033
2270,75.63333,22.84069,22.83445,0.00032
2271,75.66667,22.71688,22.83226,-0.00065
2272,75.70000,22.78095,22.82865,-0.00094
2273,75.73333,22.86061,22.82699,-0.00053
2274,75.76667,22.64069,22.81551,-0.00186
2275,75.80000,22.60260,22.80387,-0.00319
2276,75.83333,22.71775,22.80387,-0.00339
2277,75.86667,22.64242,22.79887,-0.00413
2278,75.90000,22.56796,22.78543,-0.00523
2279,75.93333,22.64069,22.77214,-0.00549
2280,75.96667,22.63377,22.76089,-0.00567
2281,76.00000,22.60433,22.75355,-0.00600
2282,76.03333,22.76364,22.74696,-0.00495
2283,76.06667,22.67359,22.74696,-0.00478
2284,76.10000,22.46494,22.73209,-0.00618
2285,76.13333,22.63636,22.72456,-0.00594
2286,76.16667,22.47706,22.71229,-0.00692
2287,76.20000,22.58961,22.69994,-0.00675
2288,76.23333,22.47706,22.68161,-0.00737
2289,76.26667,22.53680,22.66806,-0.00729
2290,76.30000,22.78009,22.66806,-0.00527
2291,76.33333,22.61212,22.65831,-0.00482
2292,76.36667,22.65541,22.64852,-0.00403
2293,76.40000,22.43030,22.63068,-0.00503
2294,76.43333,22.55498,22.62364,-0.00481
2295,76.46667,22.50303,22.61156,-0.00495
2296,76.50000,22.65281,22.60252,-0.00378
2297,76.53333,22.52727,22.59759,-0.00377
2298,76.56667,22.55931,22.59571,-0.00348
2299,76.60000,22.56537,22.58908,-0.00314
2300,76.63333,22.46580,22.58140,-0.00360
2301,76.66667,22.56710,22.58137,-0.00316
2302,76.70000,22.54632,22.57726,-0.00292
2303,76.73333,22.42511,22.56819,-0.00363
2304,76.76667,22.68398,22.56819,-0.00213
2305,76.80000,22.63550,22.56608,-0.00124
2306,76.83333,22.66147,22.56556,-0.00026
2307,76.86667,22.61039,22.56556,0.00014
2308,76.90000,22.74026,22.56556,0.00154
2309,76.93333,22.54545,22.56556,0.00115
2310,76.96667,22.74719,22.56556,0.00245
2311,77.00000,22.59827,22.56556,0.00235
2312,77.03333,22.73853,22.56556,0.00339
2313,77.06667,22.70649,22.56556,0.00401
2314,77.10000,22.63463,22.56556,0.00396
2315,77.13333,22.79827,22.56556,0.00525
2316,77.16667,22.54286,22.56556,0.00426
2317,77.20000,22.65368,22.56556,0.00433
2318,77.23333,22.60779,22.56556,0.00401
2319,77.26667,22.66667,22.56556,0.00422
2320,77.30000,22.53160,22.56556,0.00331
2321,77.33333,22.80866,22.56556,0.00476
2322,77.36667,22.83636,22.56556,0.00622
2323,77.40000,22.68398,22.56556,0.00623
2324,77.43333,22.81385,22.56556,0.00729
2325,77.46667,22.75411,22.56556,0.00770
2326,77.50000,22.75758,22.56556,0.00808
2327,77.53333,22.77316,22.56556,0.00851
2328,77.56667,22.76710,22.56556,0.00884
2329,77.60000,22.79740,22.56556,0.00936
2330,77.63333,22.80519,22.56556,0.00986
2331,77.66667,22.74113,22.56556,0.00978
2332,77.70000,22.80346,22.56556,0.01020
2333,77.73333,23.01039,22.56556,0.01224
2334,77.76667,22.92035,22.56556,0.01323
2335,77.80000,23.05108,22.56556,0.01513
2336,77.83333,22.94113,22.56556,0.01584
2337,77.86667,22.81558,22.56556,0.01543
2338,77.90000,22.81991,22.56556,0.01511
2339,77.93333,22.90476,22.56556,0.01553
2340,77.96667,23.05887,22.56556,0.01714
2341,78.00000,23.11861,22.56556,0.01897
2342,78.03333,22.90476,22.56556,0.01880
2343,78.06667,22.99567,22.56556,0.01939
2344,78.10000,22.94632,22.56556,0.01949
2345,78.13333,23.01818,22.56556,0.02016
2346,78.16667,22.83463,22.56556,0.01923
2347,78.20000,22.96797,22.56556,0.01953
2348,78.23333,22.96710,22.56556,0.01978
2349,78.26667,22.94286,22.56556,0.01979
2350,78.30000,22.87446,22.56556,0.01925
2351,78.33333,22.99654,22.56556,0.01978
2352,78.36667,22.87013,22.56556,0.01920
2353,78.40000,22.83204,22.56556,0.01840
2354,78.43333,22.85022,22.56556,0.01787
2355,78.46667,22.90563,22.56556,0.01787
2356,78.50000,23.04502,22.56556,0.01899
2357,78.53333,22.86667,22.56556,0.01851
2358,78.56667,22.97836,22.56556,0.01900
2359,78.60000,23.05108,22.56556,0.02000
2360,78.63333,23.17749,22.56556,0.02187
2361,78.66667,23.21905,22.56556,0.02379
2362,78.70000,23.21126,22.56556,0.02535
2363,78.73333,23.14978,22.56556,0.02618
2364,78.76667,23.18442,22.56556,0.02715
2365,78.80000,23.19567,22.56556,0.02806
2366,78.83333,23.18009,22.56556,0.02870
2367,78.86667,23.06147,22.56556,0.02829
2368,78.90000,22.99134,22.56556,0.02738
2369,78.93333,22.79221,22.56556,0.02500
2370,78.96667,23.02597,22.56556,0.02487
2371,79.00000,22.84848,22.56556,0.02332
2372,79.03333,23.08485,22.56556,0.02392
2373,79.06667,22.97576,22.56556,0.02355
2374,79.10000,23.00606,22.56556,0.02348
2375,79.13333,23.05887,22.56556,0.02385
2376,79.16667,23.14026,22.56556,0.02482
2377,79.20000,22.98701,22.56556,0.02440
2378,79.23333,23.19567,22.56556,0.02574
2379,79.26667,23.18528,22.56556,0.02678
2380,79.30000,23.16537,22.56556,0.02751
2381,79.33333,23.12814,22.56556,0.02782
2382,79.36667,23.12035,22.56556,0.02802
2383,79.40000,23.19481,22.56556,0.02880
2384,79.43333,22.88139,22.56556,0.02692
2385,79.46667,23.14372,22.56556,0.02745
2386,79.50000,23.10563,22.56556,0.02759
2387,79.53333,22.89697,22.56556,0.02601
2388,79.56667,22.91515,22.56556,0.02484
2389,79.60000,22.85714,22.56556,0.02336
2390,79.63333,22.99827,22.56556,0.02326
2391,79.66667,22.93939,22.56556,0.02268
2392,79.70000,22.72035,22.56556,0.02042
2393,79.73333,22.80606,22.56556,0.01920
2394,79.76667,22.79740,22.56556,0.01810
2395,79.80000,22.83117,22.56556,0.01745
2396,79.83333,22.92727,22.57188,0.01761
2397,79.86667,22.84156,22.57640,0.01703
2398,79.90000,22.92987,22.57937,0.01722
2399,79.93333,22.83636,22.58622,0.01658
2400,79.96667,22.78268,22.59149,0.01557
2401,80.00000,22.94545,22.59706,0.01597
2402,80.03333,23.08398,22.59706,0.01744
2403,80.06667,22.89783,22.59804,0.01716
2404,80.10000,22.98009,22.60425,0.01755
2405,80.13333,22.84675,22.60915,0.01675
2406,80.16667,22.99913,22.61344,0.01727
2407,80.20000,22.95671,22.61799,0.01733
2408,80.23333,22.82424,22.61860,0.01631
2409,80.26667,23.24156,22.61878,0.01880
2410,80.30000,22.82857,22.62963,0.01749
2411,80.33333,23.09351,22.64141,0.01843
2412,80.36667,23.00433,22.65089,0.01842
2413,80.40000,22.94545,22.66162,0.01785
2414,80.43333,23.01472,22.67066,0.01785
2415,80.46667,22.92294,22.68511,0.01701
2416,80.50000,22.99134,22.68899,0.01681
2417,80.53333,22.91688,22.69471,0.01599
2418,80.56667,23.07013,22.70062,0.01649
2419,80.60000,22.94113,22.70909,0.01581
2420,80.63333,23.07273,22.70913,0.01629
2421,80.66667,22.79394,22.72034,0.01436
2422,80.70000,22.86234,22.73179,0.01319
2423,80.73333,22.92467,22.74579,0.01259
2424,80.76667,22.99480,22.75938,0.01254
2425,80.80000,23.23550,22.76958,0.01434
2426,80.83333,23.00346,22.77745,0.01394
2427,80.86667,23.06667,22.77839,0.01409
2428,80.90000,22.98355,22.79413,0.01343
2429,80.93333,23.02078,22.81175,0.01303
2430,80.96667,23.14459,22.83396,0.01350
2431,81.00000,23.05628,22.84431,0.01311
2432,81.03333,23.05368,22.86448,0.01260
2433,81.06667,22.91862,22.87047,0.01102
2434,81.10000,23.01732,22.87837,0.01043
2435,81.13333,23.12035,22.88492,0.01069
2436,81.16667,23.01905,22.89162,0.01005
2437,81.20000,23.02597,22.90085,0.00949
2438,81.23333,22.91429,22.90085,0.00812
2439,81.26667,23.03203,22.90085,0.00791
2440,81.30000,23.14112,22.90085,0.00859
2441,81.33333,22.94026,22.90085,0.00757
2442,81.36667,22.96970,22.90085,0.00694
