Frame,time,RawF_1, F0_1, R_1
1847,61.53333,23.72987,23.17862,0.01479
1848,61.56667,23.73853,23.17862,0.01693
1849,61.60000,23.41299,23.17862,0.01617
1850,61.63333,23.49091,23.17862,0.01615
1851,61.66667,23.75758,23.17862,0.01823
1852,61.70000,23.67013,23.17862,0.01929
1853,61.73333,23.78874,23.17862,0.02114
1854,61.76667,23.40087,23.17862,0.01964
1855,61.80000,23.56450,23.17862,0.01967
1856,61.83333,23.65022,23.17862,0.02035
1857,61.86667,23.61385,23.17862,0.02065
1858,61.90000,23.44242,23.17862,0.01956
1859,61.93333,23.54632,23.17862,0.01944
1860,61.96667,23.52294,23.17862,0.01916
1861,62.00000,23.54978,23.17862,0.01914
1862,62.03333,23.59480,23.17862,0.01947
1863,62.06667,23.65108,23.17862,0.02020
1864,62.10000,23.72727,23.17862,0.02142
1865,62.13333,23.54978,23.17862,0.02105
1866,62.16667,23.43290,23.17862,0.01981
1867,62.20000,23.55411,23.17862,0.01972
1868,62.23333,23.59307,23.17862,0.01996
1869,62.26667,23.59221,23.17862,0.02015
1870,62.30000,23.61472,23.17862,0.02048
1871,62.33333,23.64589,23.17862,0.02101
1872,62.36667,23.60260,23.17862,0.02111
1873,62.40000,23.54372,23.17862,0.02074
1874,62.43333,23.50476,23.17862,0.02011
1875,62.46667,23.55065,23.17862,0.01994
1876,62.50000,23.53939,23.17862,0.01972
1877,62.53333,23.62511,23.17862,0.02018
1878,62.56667,23.37662,23.17862,0.01862
1879,62.60000,23.56277,23.17862,0.01876
1880,62.63333,23.56883,23.17862,0.01894
1881,62.66667,23.30303,23.17862,0.01700
1882,62.70000,23.43030,23.17862,0.01635
1883,62.73333,23.56970,23.17862,0.01690
1884,62.76667,23.81905,23.17862,0.01932
1885,62.80000,23.40520,23.18122,0.01811
1886,62.83333,23.46061,23.18122,0.01751
1887,62.86667,23.42771,23.18122,0.01674
1888,62.90000,23.59134,23.18122,0.01738
1889,62.93333,23.37922,23.18122,0.01626
1890,62.96667,23.61212,23.18122,0.01714
1891,63.00000,23.47879,23.18577,0.01680
1892,63.03333,23.40952,23.19424,0.01590
1893,63.06667,23.52121,23.19981,0.01597
1894,63.10000,23.33853,23.20000,0.01459
1895,63.13333,23.30303,23.20203,0.01312
1896,63.16667,23.47186,23.20764,0.01317
1897,63.20000,23.64156,23.22289,0.01443
1898,63.23333,23.33507,23.22692,0.01305
1899,63.26667,23.20519,23.23399,0.01080
1900,63.30000,23.35931,23.25003,0.00998
1901,63.33333,23.13766,23.25699,0.00749
1902,63.36667,23.64849,23.26573,0.00932
1903,63.40000,23.43636,23.28357,0.00907
1904,63.43333,23.44762,23.28677,0.00892
1905,63.46667,23.41558,23.28677,0.00855
1906,63.50000,23.37489,23.28677,0.00791
1907,63.53333,23.44675,23.28677,0.00793
1908,63.56667,23.34805,23.28677,0.00718
1909,63.60000,23.38441,23.28677,0.00683
1910,63.63333,23.18268,23.28677,0.00495
1911,63.66667,23.48052,23.28677,0.00569
1912,63.70000,23.45455,23.28677,0.00613
1913,63.73333,23.20000,23.28677,0.00450
1914,63.76667,23.18615,23.28677,0.00300
1915,63.80000,23.31602,23.28677,0.00274
1916,63.83333,23.31602,23.28677,0.00254
1917,63.86667,23.41039,23.28677,0.00310
1918,63.90000,23.22078,23.28677,0.00210
1919,63.93333,23.15065,23.28677,0.00069
1920,63.96667,23.21299,23.28677,-0.00000
1921,64.00000,23.52208,23.28677,0.00182
1922,64.03333,23.18788,23.28677,0.00076
1923,64.06667,23.41905,23.28677,0.00167
1924,64.10000,23.38528,23.28677,0.00217
1925,64.13333,23.31775,23.28677,0.00207
1926,64.16667,23.39740,23.28677,0.00262
1927,64.20000,23.23463,23.28677,0.00179
1928,64.23333,23.50736,23.28677,0.00323
1929,64.26667,23.25022,23.29276,0.00240
1930,64.30000,23.08485,23.29912,0.00035
1931,64.33333,23.32381,23.31067,0.00039
1932,64.36667,23.17749,23.30167,-0.00063
1933,64.40000,23.18875,23.30167,-0.00144
1934,64.43333,23.30216,23.29418,-0.00116
1935,64.46667,23.27273,23.28628,-0.00110
1936,64.50000,23.20519,23.28628,-0.00157
1937,64.53333,23.46061,23.28628,0.00003
1938,64.56667,23.46753,23.28628,0.00144
1939,64.60000,23.39048,23.28628,0.00204
1940,64.63333,23.49524,23.28628,0.00336
1941,64.66667,23.30563,23.28628,0.00300
1942,64.70000,23.38095,23.28628,0.00327
1943,64.73333,23.38788,23.28628,0.00356
1944,64.76667,23.31948,23.28628,0.00328
1945,64.80000,23.45195,23.28628,0.00408
1946,64.83333,23.36277,23.28628,0.00405
1947,64.86667,23.52727,23.28628,0.00532
1948,64.90000,23.29610,23.28628,0.00457
1949,64.93333,23.00173,23.28628,0.00164
1950,64.96667,23.38788,23.28628,0.00219
1951,65.00000,23.26840,23.28628,0.00172
1952,65.03333,23.42684,23.28628,0.00255
1953,65.06667,23.35671,23.28628,0.00271
1954,65.10000,23.36537,23.28628,0.00291
1955,65.13333,23.03810,23.28628,0.00051
1956,65.16667,23.42771,23.28628,0.00154
1957,65.20000,23.36017,23.28628,0.00188
1958,65.23333,23.56450,23.28628,0.00377
1959,65.26667,23.11082,23.28628,0.00181
1960,65.30000,23.21126,23.28628,0.00095
1961,65.33333,23.25455,23.28628,0.00056
1962,65.36667,23.40087,23.28628,0.00137
1963,65.40000,23.51602,23.28628,0.00297
1964,65.43333,23.11082,23.28628,0.00114
1965,65.46667,23.21905,23.28628,0.00044
1966,65.50000,23.28225,23.28628,0.00034
1967,65.53333,23.16710,23.28628,-0.00064
1968,65.56667,23.35325,23.28628,-0.00003
1969,65.60000,23.36277,23.28628,0.00057
1970,65.63333,23.39654,23.28628,0.00134
1971,65.66667,23.12727,23.28628,-0.00012
1972,65.70000,23.16710,23.28628,-0.00104
1973,65.73333,23.20866,23.28628,-0.00149
1974,65.76667,23.36797,23.28628,-0.00063
1975,65.80000,23.47619,23.28628,0.00096
1976,65.83333,23.33939,23.28628,0.00122
1977,65.86667,23.18528,23.28628,0.00024
1978,65.90000,23.38268,23.28628,0.00095
1979,65.93333,23.38355,23.28628,0.00156
1980,65.96667,23.39654,23.28628,0.00220
1981,66.00000,23.16796,23.28628,0.00093
1982,66.03333,23.25801,23.28628,0.00057
1983,66.06667,23.43377,23.28628,0.00163
1984,66.10000,23.21645,23.28628,0.00083
1985,66.13333,23.43463,23.28628,0.00186
1986,66.16667,23.32035,23.28628,0.00185
1987,66.20000,23.26840,23.28628,0.00142
1988,66.23333,23.40173,23.28628,0.00211
1989,66.26667,23.41385,23.28628,0.00277
1990,66.30000,23.22511,23.28628,0.00187
1991,66.33333,23.23896,23.28628,0.00122
1992,66.36667,23.33247,23.28628,0.00139
1993,66.40000,23.41991,23.28628,0.00222
1994,66.43333,23.32381,23.28628,0.00217
1995,66.46667,23.07706,23.28628,0.00020
1996,66.50000,23.20519,23.28628,-0.00046
1997,66.53333,23.27619,23.28628,-0.00047
1998,66.56667,23.23550,23.28628,-0.00079
1999,66.60000,23.39913,23.28628,0.00021
2000,66.63333,23.27792,23.28628,0.00011
2001,66.66667,23.19048,23.28628,-0.00066
2002,66.70000,23.31082,23.28628,-0.00036
2003,66.73333,23.24675,23.28628,-0.00061
2004,66.76667,23.24675,23.28628,-0.00082
2005,66.80000,23.41558,23.28628,0.00031
2006,66.83333,23.51688,23.28628,0.00207
2007,66.86667,23.37489,23.28628,0.00244
2008,66.90000,23.50822,23.28628,0.00381
2009,66.93333,23.30563,23.28628,0.00337
2010,66.96667,23.28225,23.28628,0.00282
2011,67.00000,23.04675,23.28628,0.00050
2012,67.03333,23.22857,23.28628,-0.00002
2013,67.06667,23.42944,23.28628,0.00111
2014,67.10000,23.22165,23.28628,0.00042
2015,67.13333,23.47273,23.28628,0.00182
2016,67.16667,23.33420,23.28628,0.00191
2017,67.20000,23.44416,23.28628,0.00286
2018,67.23333,23.30996,23.28628,0.00260
2019,67.26667,23.27100,23.28628,0.00208
2020,67.30000,23.22597,23.28628,0.00128
2021,67.33333,23.20519,23.28628,0.00045
2022,67.36667,23.13160,23.28628,-0.00083
2023,67.40000,23.35411,23.28628,-0.00017
2024,67.43333,23.23983,23.28628,-0.00052
2025,67.46667,23.27879,23.28643,-0.00050
2026,67.50000,23.47532,23.28643,0.00107
2027,67.53333,23.25628,23.28643,0.00067
2028,67.56667,23.54978,23.28643,0.00263
2029,67.60000,23.28485,23.28643,0.00222
2030,67.63333,23.07359,23.28643,0.00021
2031,67.66667,23.25974,23.28643,-0.00004
2032,67.70000,23.27273,23.28643,-0.00013
2033,67.73333,23.42164,23.28643,0.00095
2034,67.76667,23.41818,23.28643,0.00184
2035,67.80000,23.26320,23.28643,0.00137
2036,67.83333,23.30563,23.28643,0.00131
2037,67.86667,23.34372,23.28643,0.00155
2038,67.90000,23.47273,23.28643,0.00277
2039,67.93333,23.23030,23.28643,0.00189
2040,67.96667,23.23203,23.28643,0.00117
2041,68.00000,23.43030,23.28643,0.00212
2042,68.03333,23.36537,23.28643,0.00243
2043,68.06667,23.30649,23.28643,0.00221
2044,68.10000,23.52468,23.28643,0.00373
2045,68.13333,23.19567,23.28643,0.00245
2046,68.16667,23.22511,23.28643,0.00159
2047,68.20000,23.25195,23.28643,0.00107
2048,68.23333,23.22078,23.28643,0.00038
2049,68.26667,23.26840,23.28643,0.00018
2050,68.30000,23.32727,23.28643,0.00048
2051,68.33333,23.21039,23.28643,-0.00019
2052,68.36667,23.36710,23.28643,0.00047
2053,68.40000,23.46580,23.28643,0.00182
2054,68.43333,23.32294,23.28643,0.00182
2055,68.46667,23.45541,23.28643,0.00287
2056,68.50000,23.50043,23.28643,0.00411
2057,68.53333,23.31342,23.28643,0.00368
2058,68.56667,23.35931,23.28643,0.00369
2059,68.60000,23.33593,23.28643,0.00350
2060,68.63333,23.24242,23.28643,0.00262
2061,68.66667,23.29870,23.28643,0.00232
2062,68.70000,23.34978,23.28643,0.00246
2063,68.73333,23.41299,23.28643,0.00308
2064,68.76667,23.37056,23.28643,0.00326
2065,68.80000,23.32814,23.28643,0.00308
2066,68.83333,23.21818,23.28643,0.00207
2067,68.86667,23.36883,23.28643,0.00240
2068,68.90000,23.37576,23.28643,0.00273
2069,68.93333,23.30823,23.28643,0.00247
2070,68.96667,23.34372,23.28643,0.00254
2071,69.00000,23.42338,23.28906,0.00321
2072,69.03333,23.49697,23.28906,0.00434
2073,69.06667,23.43723,23.28906,0.00483
2074,69.10000,23.33507,23.28906,0.00445
2075,69.13333,23.41039,23.28906,0.00471
2076,69.16667,23.35325,23.28906,0.00449
2077,69.20000,23.26840,23.28906,0.00364
2078,69.23333,23.41385,23.28906,0.00406
2079,69.26667,23.40606,23.28906,0.00436
2080,69.30000,23.05628,23.28906,0.00187
2081,69.33333,23.19740,23.28906,0.00086
2082,69.36667,23.42684,23.28906,0.00181
2083,69.40000,23.44242,23.28906,0.00273
2084,69.43333,23.36883,23.28906,0.00293
2085,69.46667,23.52381,23.28906,0.00432
2086,69.50000,23.47186,23.28906,0.00508
2087,69.53333,23.57836,23.28906,0.00656
2088,69.56667,23.30823,23.28906,0.00570
2089,69.60000,23.62338,23.28906,0.00744
2090,69.63333,23.40000,23.28906,0.00717
2091,69.66667,23.60866,23.28906,0.00858
2092,69.70000,23.28918,23.28906,0.00726
2093,69.73333,23.47446,23.28906,0.00760
2094,69.76667,23.41732,23.28906,0.00743
2095,69.80000,23.74459,23.28906,0.00986
2096,69.83333,23.58268,23.28906,0.01064
2097,69.86667,23.72208,23.28906,0.01241
2098,69.90000,23.37229,23.28906,0.01115
2099,69.93333,23.40087,23.28906,0.01031
2100,69.96667,23.63550,23.28906,0.01144
2101,70.00000,23.26234,23.28906,0.00948
2102,70.03333,23.31775,23.28906,0.00824
2103,70.06667,23.28139,23.28906,0.00691
2104,70.10000,23.46494,23.28906,0.00722
2105,70.13333,23.18528,23.28906,0.00529
2106,70.16667,23.37576,23.28906,0.00516
2107,70.20000,23.37143,23.28906,0.00501
2108,70.23333,23.20952,23.28906,0.00362
2109,70.26667,23.41212,23.28906,0.00402
2110,70.30000,23.66320,23.28906,0.00633
2111,70.33333,23.19827,23.28906,0.00466
2112,70.36667,23.20000,23.28906,0.00325
2113,70.40000,23.32814,23.28906,0.00305
2114,70.43333,23.33247,23.28906,0.00291
2115,70.46667,23.46320,23.28906,0.00383
2116,70.50000,23.52987,23.28906,0.00512
2117,70.53333,23.31861,23.28906,0.00456
2118,70.56667,23.46147,23.28906,0.00520
2119,70.60000,23.30130,23.28906,0.00449
2120,70.63333,23.44762,23.28906,0.00503
2121,70.66667,23.20173,23.28906,0.00357
2122,70.70000,23.25628,23.29512,0.00270
2123,70.73333,23.45801,23.29896,0.00353
2124,70.76667,23.52035,23.29896,0.00472
2125,70.80000,23.30563,23.29896,0.00404
2126,70.83333,23.21126,23.29896,0.00271
2127,70.86667,23.39913,23.29896,0.00307
2128,70.90000,23.65541,23.29896,0.00537
2129,70.93333,23.51602,23.29896,0.00624
2130,70.96667,23.32208,23.30021,0.00545
2131,71.00000,23.28918,23.30021,0.00451
2132,71.03333,23.50909,23.30021,0.00546
2133,71.06667,23.17229,23.30021,0.00362
2134,71.10000,23.27186,23.30021,0.00284
2135,71.13333,23.25801,23.30021,0.00207
2136,71.16667,23.25195,23.30021,0.00137
2137,71.20000,23.02338,23.30021,-0.00101
2138,71.23333,23.22424,23.30021,-0.00145
2139,71.26667,23.31602,23.30021,-0.00110
2140,71.30000,23.18875,23.30021,-0.00181
2141,71.33333,23.20779,23.30379,-0.00230
2142,71.36667,23.38182,23.31771,-0.00144
2143,71.40000,23.52727,23.31771,0.00042
2144,71.43333,22.92294,23.31255,-0.00270
2145,71.46667,23.24935,23.31225,-0.00278
2146,71.50000,23.20346,23.30119,-0.00312
2147,71.53333,23.35844,23.29415,-0.00215
2148,71.56667,23.11255,23.28575,-0.00318
2149,71.60000,23.32294,23.28575,-0.00241
2150,71.63333,23.30823,23.28575,-0.00186
2151,71.66667,23.34892,23.27333,-0.00099
2152,71.70000,23.21645,23.26030,-0.00118
2153,71.73333,23.30649,23.25963,-0.00063
2154,71.76667,23.05887,23.24961,-0.00204
2155,71.80000,23.55758,23.24961,0.00068
2156,71.83333,23.28745,23.24961,0.00088
2157,71.86667,23.18701,23.24961,0.00025
2158,71.90000,23.28312,23.24961,0.00047
2159,71.93333,23.23896,23.24961,0.00030
2160,71.96667,23.44935,23.24961,0.00181
2161,72.00000,23.17835,23.24961,0.00097
2162,72.03333,23.35758,23.24961,0.00167
2163,72.06667,23.42338,23.24961,0.00277
2164,72.10000,23.23377,23.24961,0.00223
2165,72.13333,23.30563,23.24961,0.00233
2166,72.16667,23.26061,23.24961,0.00206
2167,72.20000,23.41558,23.24961,0.00305
2168,72.23333,23.30909,23.24961,0.00306
2169,72.26667,23.26580,23.24961,0.00272
2170,72.30000,23.24935,23.24961,0.00230
2171,72.33333,23.22078,23.24961,0.00173
2172,72.36667,23.57662,23.24961,0.00403
2173,72.40000,23.31515,23.24961,0.00393
2174,72.43333,23.40779,23.24961,0.00456
2175,72.46667,23.48312,23.24961,0.00571
2176,72.50000,23.44848,23.24961,0.00640
2177,72.53333,23.61126,23.24961,0.00826
2178,72.56667,23.26667,23.24961,0.00712
2179,72.60000,23.38268,23.24961,0.00708
2180,72.63333,23.62251,23.24961,0.00892
2181,72.66667,23.18961,23.24961,0.00708
2182,72.70000,23.45455,23.24961,0.00760
2183,72.73333,23.40260,23.24961,0.00764
2184,72.76667,23.50303,23.24961,0.00845
2185,72.80000,23.31515,23.24961,0.00768
2186,72.83333,23.34719,23.24961,0.00725
2187,72.86667,23.30649,23.24961,0.00658
2188,72.90000,23.19048,23.24961,0.00511
2189,72.93333,23.24675,23.24961,0.00430
2190,72.96667,23.38182,23.24961,0.00468
2191,73.00000,23.40866,23.24961,0.00520
2192,73.03333,23.45108,23.24961,0.00599
2193,73.06667,23.39394,23.24961,0.00620
2194,73.10000,23.39134,23.24961,0.00635
2195,73.13333,23.30823,23.24961,0.00584
2196,73.16667,23.30216,23.24961,0.00535
2197,73.20000,23.60346,23.24961,0.00731
2198,73.23333,23.47532,23.24961,0.00795
2199,73.26667,23.54545,23.24961,0.00905
2200,73.30000,23.31948,23.24961,0.00821
2201,73.33333,23.38182,23.24961,0.00799
2202,73.36667,23.65801,23.24961,0.00997
2203,73.40000,23.44156,23.24961,0.00993
2204,73.43333,23.25628,23.24961,0.00846
2205,73.46667,23.61126,23.24961,0.00999
2206,73.50000,23.51429,23.24961,0.01053
2207,73.53333,23.37143,23.24961,0.00986
2208,73.56667,23.50390,23.24961,0.01033
2209,73.60000,23.55844,23.24961,0.01116
2210,73.63333,23.36277,23.24961,0.01033
2211,73.66667,23.42251,23.24961,0.01009
2212,73.70000,23.33766,23.24961,0.00923
2213,73.73333,23.30823,23.24961,0.00827
2214,73.76667,23.42338,23.24961,0.00836
2215,73.80000,23.35844,23.24961,0.00792
2216,73.83333,23.41039,23.24961,0.00796
2217,73.86667,23.36797,23.24961,0.00766
2218,73.90000,23.56970,23.24961,0.00900
2219,73.93333,23.46494,23.24961,0.00931
2220,73.96667,23.58095,23.24961,0.01048
2221,74.00000,23.48312,23.24961,0.01070
2222,74.03333,23.69437,23.24961,0.01254
2223,74.06667,23.34459,23.24961,0.01136
2224,74.10000,23.46840,23.24961,0.01132
2225,74.13333,23.60952,23.24961,0.01241
2226,74.16667,23.10303,23.24961,0.00935
2227,74.20000,23.37922,23.24961,0.00893
2228,74.23333,23.63463,23.24961,0.01057
2229,74.26667,23.66667,23.24961,0.01221
2230,74.30000,23.39654,23.24961,0.01148
2231,74.33333,23.06061,23.24961,0.00823
2232,74.36667,23.53420,23.24961,0.00919
2233,74.40000,23.38874,23.24961,0.00886
2234,74.43333,23.39654,23.24961,0.00864
2235,74.46667,23.28052,23.24961,0.00756
2236,74.50000,23.43030,23.24961,0.00780
2237,74.53333,23.27100,23.24961,0.00676
2238,74.56667,23.29870,23.24961,0.00610
2239,74.60000,23.23550,23.24961,0.00504
2240,74.63333,23.30476,23.24961,0.00469
2241,74.66667,23.06667,23.24961,0.00253
2242,74.70000,23.31948,23.24961,0.00268
2243,74.73333,23.31948,23.24961,0.00281
2244,74.76667,23.47965,23.25172,0.00417
2245,74.80000,23.15325,23.25304,0.00274
2246,74.83333,23.30563,23.25304,0.00272
2247,74.86667,23.39307,23.25357,0.00339
2248,74.90000,23.12381,23.25357,0.00185
2249,74.93333,23.30476,23.26832,0.00184
2250,74.96667,23.46926,23.26832,0.00312
2251,75.00000,23.17403,23.26832,0.00189
2252,75.03333,23.46580,23.26832,0.00314
2253,75.06667,23.40606,23.26832,0.00372
2254,75.10000,23.38441,23.26832,0.00405
2255,75.13333,23.35151,23.26832,0.00407
2256,75.16667,23.39913,23.28974,0.00429
2257,75.20000,23.04243,23.29030,0.00169
2258,75.23333,23.31082,23.29030,0.00159
2259,75.26667,23.13507,23.29030,0.00011
2260,75.30000,23.25628,23.29129,-0.00020
2261,75.33333,23.09004,23.28221,-0.00168
2262,75.36667,23.54026,23.28221,0.00061
2263,75.40000,23.28139,23.28221,0.00050
2264,75.43333,23.30996,23.28221,0.00063
2265,75.46667,23.61732,23.28221,0.00316
2266,75.50000,23.32554,23.28221,0.00301
2267,75.53333,23.12900,23.28221,0.00134
2268,75.56667,23.28572,23.28221,0.00116
2269,75.60000,23.27792,23.28221,0.00095
2270,75.63333,23.36277,23.28221,0.00143
2271,75.66667,23.36104,23.28221,0.00183
2272,75.70000,23.33853,23.28221,0.00200
2273,75.73333,23.27359,23.28221,0.00162
2274,75.76667,23.31948,23.28221,0.00166
2275,75.80000,23.43810,23.28221,0.00262
2276,75.83333,23.36883,23.28221,0.00290
2277,75.86667,23.44156,23.28221,0.00370
2278,75.90000,23.51861,23.28221,0.00498
2279,75.93333,23.21905,23.28221,0.00373
2280,75.96667,23.21991,23.28221,0.00266
2281,76.00000,23.19827,23.28221,0.00159
2282,76.03333,23.40606,23.28221,0.00232
2283,76.06667,23.42771,23.28221,0.00310
2284,76.10000,23.34113,23.28221,0.00308
2285,76.13333,23.31861,23.28221,0.00288
2286,76.16667,23.45714,23.28221,0.00381
2287,76.20000,23.49524,23.28221,0.00489
2288,76.23333,23.25628,23.28221,0.00395
2289,76.26667,23.41212,23.28221,0.00436
2290,76.30000,23.59913,23.28221,0.00618
2291,76.33333,23.34719,23.28221,0.00574
2292,76.36667,23.28831,23.28221,0.00492
2293,76.40000,23.31429,23.28221,0.00440
2294,76.43333,23.34459,23.28221,0.00422
2295,76.46667,23.40952,23.28221,0.00457
2296,76.50000,23.29870,23.28221,0.00398
2297,76.53333,23.23203,23.28221,0.00297
2298,76.56667,23.38528,23.28221,0.00333
2299,76.60000,23.17489,23.28221,0.00198
2300,76.63333,23.33853,23.28221,0.00212
2301,76.66667,23.47446,23.28221,0.00330
2302,76.70000,23.32035,23.28221,0.00309
2303,76.73333,23.48312,23.28221,0.00418
2304,76.76667,23.27273,23.28221,0.00347
2305,76.80000,23.02511,23.28221,0.00092
2306,76.83333,23.48312,23.28221,0.00235
2307,76.86667,23.27965,23.28221,0.00196
2308,76.90000,23.25195,23.28221,0.00142
2309,76.93333,23.33333,23.28221,0.00159
2310,76.96667,23.25887,23.28221,0.00116
2311,77.00000,23.33420,23.28221,0.00140
2312,77.03333,23.21991,23.28221,0.00070
2313,77.06667,23.11169,23.28221,-0.00075
2314,77.10000,23.23030,23.28221,-0.00105
2315,77.13333,23.32467,23.28221,-0.00056
2316,77.16667,23.26234,23.28221,-0.00063
2317,77.20000,23.33680,23.28221,-0.00011
2318,77.23333,23.07879,23.28221,-0.00170
2319,77.26667,23.62771,23.28221,0.00127
2320,77.30000,23.26147,23.28221,0.00091
2321,77.33333,23.40433,23.28221,0.00171
2322,77.36667,23.47446,23.28221,0.00295
2323,77.40000,23.25801,23.28221,0.00231
2324,77.43333,23.30649,23.28221,0.00214
2325,77.46667,23.27879,23.28221,0.00179
2326,77.50000,23.31255,23.28221,0.00174
2327,77.53333,23.40606,23.28221,0.00245
2328,77.56667,22.96017,23.28221,-0.00045
2329,77.60000,23.24589,23.28221,-0.00067
2330,77.63333,23.34459,23.28221,-0.00008
2331,77.66667,23.37662,23.28221,0.00067
2332,77.70000,23.35498,23.28221,0.00113
2333,77.73333,23.39827,23.28221,0.00187
2334,77.76667,23.27013,23.28221,0.00148
2335,77.80000,23.54199,23.28221,0.00329
2336,77.83333,23.28139,23.28221,0.00279
2337,77.86667,23.35151,23.28221,0.00289
2338,77.90000,23.22944,23.28221,0.00204
2339,77.93333,23.43896,23.28221,0.00295
2340,77.96667,23.36623,23.28221,0.00316
2341,78.00000,23.24416,23.28221,0.00238
2342,78.03333,23.32987,23.28221,0.00238
2343,78.06667,23.34459,23.28221,0.00251
2344,78.10000,23.24849,23.28221,0.00187
2345,78.13333,23.41905,23.28221,0.00266
2346,78.16667,23.42251,23.28221,0.00335
2347,78.20000,23.33420,23.28221,0.00324
2348,78.23333,23.38355,23.28221,0.00354
2349,78.26667,23.28572,23.28221,0.00303
2350,78.30000,23.23550,23.28221,0.00218
2351,78.33333,23.38009,23.28308,0.00261
2352,78.36667,23.49610,23.28308,0.00387
2353,78.40000,23.46494,23.28308,0.00470
2354,78.43333,23.31515,23.28308,0.00423
2355,78.46667,23.32121,23.28308,0.00388
2356,78.50000,23.34113,23.28308,0.00374
2357,78.53333,23.12381,23.28308,0.00191
2358,78.56667,23.36797,23.28308,0.00228
2359,78.60000,23.40000,23.28308,0.00286
2360,78.63333,23.31169,23.28308,0.00265
2361,78.66667,23.38788,23.28308,0.00306
2362,78.70000,23.22857,23.28308,0.00216
2363,78.73333,23.27273,23.28308,0.00174
2364,78.76667,23.40087,23.28308,0.00239
2365,78.80000,23.41732,23.28308,0.00308
2366,78.83333,23.34459,23.28308,0.00308
2367,78.86667,23.38701,23.28308,0.00342
2368,78.90000,23.37922,23.28308,0.00365
2369,78.93333,23.60952,23.28308,0.00565
2370,78.96667,23.49524,23.28308,0.00644
2371,79.00000,23.16537,23.28308,0.00452
2372,79.03333,23.56883,23.28308,0.00607
2373,79.06667,23.47706,23.28308,0.00666
2374,79.10000,23.50822,23.28308,0.00740
2375,79.13333,23.19394,23.28308,0.00557
2376,79.16667,23.21472,23.28308,0.00417
2377,79.20000,23.22684,23.28308,0.00308
2378,79.23333,23.45108,23.28308,0.00392
2379,79.26667,23.20260,23.28308,0.00269
2380,79.30000,23.40693,23.28308,0.00324
2381,79.33333,23.22511,23.28308,0.00229
2382,79.36667,23.39394,23.28308,0.00281
2383,79.40000,23.30823,23.28308,0.00256
2384,79.43333,23.39307,23.28308,0.00302
2385,79.46667,23.41558,23.28308,0.00360
2386,79.50000,23.45108,23.28308,0.00436
2387,79.53333,23.37316,23.28308,0.00440
2388,79.56667,23.50563,23.28308,0.00547
2389,79.60000,23.25281,23.28308,0.00439
2390,79.63333,23.28572,23.28308,0.00373
2391,79.66667,23.39827,23.28308,0.00406
2392,79.70000,23.44156,23.28308,0.00468
2393,79.73333,23.21039,23.28308,0.00339
2394,79.76667,23.25455,23.28308,0.00265
2395,79.80000,23.25801,23.28308,0.00204
2396,79.83333,23.14545,23.28308,0.00064
2397,79.86667,23.40346,23.28308,0.00148
2398,79.90000,23.51342,23.28308,0.00306
2399,79.93333,23.40346,23.28308,0.00353
2400,79.96667,23.35671,23.28308,0.00355
2401,80.00000,23.08831,23.28308,0.00147
2402,80.03333,23.38355,23.28308,0.00204
2403,80.06667,23.20519,23.28308,0.00110
2404,80.10000,23.62251,23.28308,0.00358
2405,80.13333,23.30390,23.28308,0.00319
2406,80.16667,23.41732,23.28308,0.00375
2407,80.20000,23.44589,23.28308,0.00446
2408,80.23333,23.18875,23.28515,0.00302
2409,80.26667,23.46494,23.28515,0.00396
2410,80.30000,23.47099,23.28515,0.00481
2411,80.33333,23.22597,23.28515,0.00360
2412,80.36667,23.32727,23.28515,0.00338
2413,80.40000,23.43983,23.28515,0.00407
2414,80.43333,23.57403,23.28515,0.00571
2415,80.46667,23.50130,23.28515,0.00652
2416,80.50000,23.53680,23.28515,0.00749
2417,80.53333,23.39134,23.28515,0.00717
2418,80.56667,23.66840,23.28515,0.00907
2419,80.60000,23.52554,23.28798,0.00953
2420,80.63333,23.62251,23.29339,0.01065
2421,80.66667,23.18615,23.29433,0.00816
2422,80.70000,23.46320,23.29761,0.00820
2423,80.73333,23.39048,23.29761,0.00766
2424,80.76667,23.55152,23.31161,0.00837
2425,80.80000,23.37662,23.31775,0.00755
2426,80.83333,23.47965,23.31775,0.00766
2427,80.86667,23.41472,23.31775,0.00725
2428,80.90000,23.66667,23.31775,0.00886
2429,80.93333,23.44242,23.31775,0.00847
2430,80.96667,23.43550,23.31775,0.00808
2431,81.00000,23.43117,23.31775,0.00773
2432,81.03333,23.35671,23.31775,0.00686
2433,81.06667,23.34199,23.31775,0.00599
2434,81.10000,23.63983,23.31775,0.00759
2435,81.13333,23.50736,23.32208,0.00786
2436,81.16667,23.42771,23.32208,0.00748
2437,81.20000,23.42424,23.32208,0.00713
2438,81.23333,23.54026,23.32208,0.00773
2439,81.26667,23.40779,23.32208,0.00722
2440,81.30000,23.21732,23.32226,0.00528
2441,81.33333,23.42771,23.32226,0.00529
2442,81.36667,23.41472,23.32226,0.00520
2443,81.40000,23.47706,23.32226,0.00562
2444,81.43333,23.44242,23.32226,0.00569
2445,81.46667,23.21126,23.32226,0.00393
2446,81.50000,23.32381,23.32226,0.00333
2447,81.53333,23.28398,23.32226,0.00251
2448,81.56667,23.54459,23.32226,0.00386
2449,81.60000,23.11255,23.32226,0.00161
2450,81.63333,23.27100,23.32226,0.00095
2451,81.66667,23.27273,23.32226,0.00040
